year,name,id,num_searches
2023,Lems,870090,338
2017,Red Wings: Aces of the Sky,1140630,42
2018,Red Wings: Aces of the Sky,1140630,92
2019,Red Wings: Aces of the Sky,1140630,52
2020,Red Wings: Aces of the Sky,1140630,227
2021,Red Wings: Aces of the Sky,1140630,379
2022,Red Wings: Aces of the Sky,1140630,309
2023,Red Wings: Aces of the Sky,1140630,67
2016,Spuds Unearthed,909570,60
2017,Spuds Unearthed,909570,285
2018,Spuds Unearthed,909570,49
2019,Spuds Unearthed,909570,143
2020,Spuds Unearthed,909570,204
2021,Spuds Unearthed,909570,87
2022,Spuds Unearthed,909570,273
2023,Spuds Unearthed,909570,25
2014,Discovering Space 2,496740,107
2015,Discovering Space 2,496740,23
2016,Discovering Space 2,496740,56
2017,Discovering Space 2,496740,48
2018,Discovering Space 2,496740,243
2019,Discovering Space 2,496740,150
2020,Discovering Space 2,496740,124
2021,Discovering Space 2,496740,122
2022,Discovering Space 2,496740,138
2023,Discovering Space 2,496740,28
2014,Samurai Sword VR,574150,0
2015,Samurai Sword VR,574150,246
2016,Samurai Sword VR,574150,79
2017,Samurai Sword VR,574150,86
2018,Samurai Sword VR,574150,33
2019,Samurai Sword VR,574150,0
2020,Samurai Sword VR,574150,55
2021,Samurai Sword VR,574150,159
2022,Samurai Sword VR,574150,0
2023,Samurai Sword VR,574150,0
2019,Sky Squadron,1403400,0
2020,Sky Squadron,1403400,338
2021,Sky Squadron,1403400,285
2022,Sky Squadron,1403400,1085
2023,Sky Squadron,1403400,343
2015,Double Shot,869550,30
2016,Double Shot,869550,160
2017,Double Shot,869550,162
2018,Double Shot,869550,174
2019,Double Shot,869550,421
2020,Double Shot,869550,362
2021,Double Shot,869550,300
2022,Double Shot,869550,267
2023,Double Shot,869550,86
2012,Euclidean,398180,170
2013,Euclidean,398180,651
2014,Euclidean,398180,671
2015,Euclidean,398180,664
2016,Euclidean,398180,676
2017,Euclidean,398180,723
2018,Euclidean,398180,719
2019,Euclidean,398180,725
2020,Euclidean,398180,762
2021,Euclidean,398180,683
2022,Euclidean,398180,979
2023,Euclidean,398180,329
2016,Super Island God VR,539050,117
2017,Super Island God VR,539050,52
2018,Super Island God VR,539050,92
2019,Super Island God VR,539050,132
2020,Super Island God VR,539050,20
2021,Super Island God VR,539050,99
2022,Super Island God VR,539050,0
2023,Super Island God VR,539050,39
2018,Wow Dance,1547070,730
2019,Wow Dance,1547070,1400
2020,Wow Dance,1547070,1959
2021,Wow Dance,1547070,1119
2022,Wow Dance,1547070,698
2023,Wow Dance,1547070,200
2013,Trials on Tatooine,381940,0
2014,Trials on Tatooine,381940,7
2015,Trials on Tatooine,381940,27
2016,Trials on Tatooine,381940,295
2017,Trials on Tatooine,381940,100
2018,Trials on Tatooine,381940,53
2019,Trials on Tatooine,381940,30
2020,Trials on Tatooine,381940,19
2021,Trials on Tatooine,381940,28
2022,Trials on Tatooine,381940,30
2023,Trials on Tatooine,381940,3
2013,Bitslap,524690,35
2014,Bitslap,524690,0
2015,Bitslap,524690,145
2016,Bitslap,524690,226
2017,Bitslap,524690,43
2018,Bitslap,524690,79
2019,Bitslap,524690,136
2020,Bitslap,524690,88
2021,Bitslap,524690,112
2022,Bitslap,524690,136
2023,Bitslap,524690,0
2017,PowersVR,589250,0
2018,PowersVR,589250,215
2019,PowersVR,589250,284
2020,PowersVR,589250,155
2021,PowersVR,589250,205
2022,PowersVR,589250,134
2023,PowersVR,589250,0
2013,Survival VR,551750,0
2014,Survival VR,551750,63
2015,Survival VR,551750,177
2016,Survival VR,551750,520
2017,Survival VR,551750,632
2018,Survival VR,551750,529
2019,Survival VR,551750,427
2020,Survival VR,551750,630
2021,Survival VR,551750,568
2022,Survival VR,551750,787
2023,Survival VR,551750,259
2015,In Memory,933660,148
2016,In Memory,933660,836
2017,In Memory,933660,828
2018,In Memory,933660,781
2019,In Memory,933660,753
2020,In Memory,933660,883
2021,In Memory,933660,883
2022,In Memory,933660,1072
2023,In Memory,933660,344
2013,Home Improvisation: Furniture Sandbox,357670,79
2014,Home Improvisation: Furniture Sandbox,357670,29
2015,Home Improvisation: Furniture Sandbox,357670,41
2016,Home Improvisation: Furniture Sandbox,357670,86
2017,Home Improvisation: Furniture Sandbox,357670,139
2018,Home Improvisation: Furniture Sandbox,357670,89
2019,Home Improvisation: Furniture Sandbox,357670,119
2020,Home Improvisation: Furniture Sandbox,357670,122
2021,Home Improvisation: Furniture Sandbox,357670,23
2022,Home Improvisation: Furniture Sandbox,357670,204
2023,Home Improvisation: Furniture Sandbox,357670,0
2014,Octopus Bar,708680,216
2015,Octopus Bar,708680,773
2016,Octopus Bar,708680,790
2017,Octopus Bar,708680,848
2018,Octopus Bar,708680,742
2019,Octopus Bar,708680,670
2020,Octopus Bar,708680,538
2021,Octopus Bar,708680,793
2022,Octopus Bar,708680,991
2023,Octopus Bar,708680,299
2014,OK Bob,600650,514
2015,OK Bob,600650,761
2016,OK Bob,600650,648
2017,OK Bob,600650,596
2018,OK Bob,600650,549
2019,OK Bob,600650,498
2020,OK Bob,600650,430
2021,OK Bob,600650,380
2022,OK Bob,600650,477
2023,OK Bob,600650,116
2013,DUO,498980,293
2014,DUO,498980,656
2015,DUO,498980,778
2016,DUO,498980,712
2017,DUO,498980,704
2018,DUO,498980,714
2019,DUO,498980,838
2020,DUO,498980,864
2021,DUO,498980,829
2022,DUO,498980,877
2023,DUO,498980,268
2018,A.D. 2047,1523370,223
2019,A.D. 2047,1523370,168
2020,A.D. 2047,1523370,518
2021,A.D. 2047,1523370,437
2022,A.D. 2047,1523370,260
2023,A.D. 2047,1523370,116
2017,Red Wings: Aces of the Sky,1140630,42
2018,Red Wings: Aces of the Sky,1140630,92
2019,Red Wings: Aces of the Sky,1140630,52
2020,Red Wings: Aces of the Sky,1140630,227
2021,Red Wings: Aces of the Sky,1140630,379
2022,Red Wings: Aces of the Sky,1140630,309
2023,Red Wings: Aces of the Sky,1140630,67
2018,Desolatium: Prologue,1640540,87
2019,Desolatium: Prologue,1640540,235
2020,Desolatium: Prologue,1640540,292
2021,Desolatium: Prologue,1640540,328
2022,Desolatium: Prologue,1640540,274
2023,Desolatium: Prologue,1640540,21
2019,Party Pie: Free Pie,2009470,283
2020,Party Pie: Free Pie,2009470,339
2021,Party Pie: Free Pie,2009470,483
2022,Party Pie: Free Pie,2009470,495
2023,Party Pie: Free Pie,2009470,161
2013,Bigscreen Beta,457550,103
2014,Bigscreen Beta,457550,38
2015,Bigscreen Beta,457550,15
2016,Bigscreen Beta,457550,395
2017,Bigscreen Beta,457550,416
2018,Bigscreen Beta,457550,439
2019,Bigscreen Beta,457550,619
2020,Bigscreen Beta,457550,687
2021,Bigscreen Beta,457550,483
2022,Bigscreen Beta,457550,402
2023,Bigscreen Beta,457550,141
2018,Wild Gun,1367220,771
2019,Wild Gun,1367220,661
2020,Wild Gun,1367220,811
2021,Wild Gun,1367220,813
2022,Wild Gun,1367220,929
2023,Wild Gun,1367220,299
2011,Doorways: The Underworld,311250,11
2012,Doorways: The Underworld,311250,20
2013,Doorways: The Underworld,311250,17
2014,Doorways: The Underworld,311250,197
2015,Doorways: The Underworld,311250,91
2016,Doorways: The Underworld,311250,29
2017,Doorways: The Underworld,311250,14
2018,Doorways: The Underworld,311250,9
2019,Doorways: The Underworld,311250,2
2020,Doorways: The Underworld,311250,13
2021,Doorways: The Underworld,311250,11
2022,Doorways: The Underworld,311250,9
2023,Doorways: The Underworld,311250,0
2015,ROMBIE,745090,295
2016,ROMBIE,745090,428
2017,ROMBIE,745090,384
2018,ROMBIE,745090,382
2019,ROMBIE,745090,320
2020,ROMBIE,745090,546
2021,ROMBIE,745090,370
2022,ROMBIE,745090,403
2023,ROMBIE,745090,142
2013,PolyDome,483680,134
2014,PolyDome,483680,321
2015,PolyDome,483680,298
2016,PolyDome,483680,303
2017,PolyDome,483680,297
2018,PolyDome,483680,270
2019,PolyDome,483680,269
2020,PolyDome,483680,182
2021,PolyDome,483680,305
2022,PolyDome,483680,251
2023,PolyDome,483680,82
2013,Snowday,515700,57
2014,Snowday,515700,214
2015,Snowday,515700,257
2016,Snowday,515700,300
2017,Snowday,515700,303
2018,Snowday,515700,352
2019,Snowday,515700,292
2020,Snowday,515700,141
2021,Snowday,515700,107
2022,Snowday,515700,147
2023,Snowday,515700,105
2014,Tornuffalo,534720,31
2015,Tornuffalo,534720,122
2016,Tornuffalo,534720,93
2017,Tornuffalo,534720,78
2018,Tornuffalo,534720,54
2019,Tornuffalo,534720,100
2020,Tornuffalo,534720,87
2021,Tornuffalo,534720,19
2022,Tornuffalo,534720,137
2023,Tornuffalo,534720,15
2014,Organ Quarter,605830,40
2015,Organ Quarter,605830,245
2016,Organ Quarter,605830,137
2017,Organ Quarter,605830,315
2018,Organ Quarter,605830,157
2019,Organ Quarter,605830,304
2020,Organ Quarter,605830,354
2021,Organ Quarter,605830,464
2022,Organ Quarter,605830,635
2023,Organ Quarter,605830,260
2014,Knife Club,699390,78
2015,Knife Club,699390,428
2016,Knife Club,699390,466
2017,Knife Club,699390,495
2018,Knife Club,699390,617
2019,Knife Club,699390,448
2020,Knife Club,699390,425
2021,Knife Club,699390,434
2022,Knife Club,699390,485
2023,Knife Club,699390,161
2013,INVASION!,503630,0
2014,INVASION!,503630,158
2015,INVASION!,503630,201
2016,INVASION!,503630,83
2017,INVASION!,503630,216
2018,INVASION!,503630,96
2019,INVASION!,503630,75
2020,INVASION!,503630,63
2021,INVASION!,503630,163
2022,INVASION!,503630,65
2023,INVASION!,503630,0
2015,Westard,576950,510
2016,Westard,576950,586
2017,Westard,576950,474
2018,Westard,576950,645
2019,Westard,576950,498
2020,Westard,576950,488
2021,Westard,576950,410
2022,Westard,576950,438
2023,Westard,576950,210
2017,Stocksynd House,1222600,173
2018,Stocksynd House,1222600,132
2019,Stocksynd House,1222600,126
2020,Stocksynd House,1222600,241
2021,Stocksynd House,1222600,60
2022,Stocksynd House,1222600,0
2023,Stocksynd House,1222600,75
2015,Paper Dolls VR,851050,95
2016,Paper Dolls VR,851050,32
2017,Paper Dolls VR,851050,30
2018,Paper Dolls VR,851050,133
2019,Paper Dolls VR,851050,266
2020,Paper Dolls VR,851050,115
2021,Paper Dolls VR,851050,250
2022,Paper Dolls VR,851050,79
2023,Paper Dolls VR,851050,0
2018,PYTHIAN,1512200,968
2019,PYTHIAN,1512200,1072
2020,PYTHIAN,1512200,770
2021,PYTHIAN,1512200,862
2022,PYTHIAN,1512200,1137
2023,PYTHIAN,1512200,205
2015,Sniper Rust VR,710740,40
2016,Sniper Rust VR,710740,146
2017,Sniper Rust VR,710740,197
2018,Sniper Rust VR,710740,61
2019,Sniper Rust VR,710740,196
2020,Sniper Rust VR,710740,79
2021,Sniper Rust VR,710740,349
2022,Sniper Rust VR,710740,100
2023,Sniper Rust VR,710740,80
2017,ViKubb,681790,120
2018,ViKubb,681790,116
2019,ViKubb,681790,275
2020,ViKubb,681790,0
2021,ViKubb,681790,37
2022,ViKubb,681790,98
2023,ViKubb,681790,49
2014,Stack,637330,459
2015,Stack,637330,857
2016,Stack,637330,831
2017,Stack,637330,857
2018,Stack,637330,860
2019,Stack,637330,887
2020,Stack,637330,908
2021,Stack,637330,836
2022,Stack,637330,1099
2023,Stack,637330,361
2015,The Kremer Collection VR Museum,774231,82
2016,The Kremer Collection VR Museum,774231,22
2017,The Kremer Collection VR Museum,774231,99
2018,The Kremer Collection VR Museum,774231,32
2019,The Kremer Collection VR Museum,774231,67
2020,The Kremer Collection VR Museum,774231,68
2021,The Kremer Collection VR Museum,774231,272
2022,The Kremer Collection VR Museum,774231,71
2023,The Kremer Collection VR Museum,774231,0
2016,FUTURE GPX CYBER FORMULA SIN VIER,964230,72
2017,FUTURE GPX CYBER FORMULA SIN VIER,964230,48
2018,FUTURE GPX CYBER FORMULA SIN VIER,964230,201
2019,FUTURE GPX CYBER FORMULA SIN VIER,964230,83
2020,FUTURE GPX CYBER FORMULA SIN VIER,964230,188
2021,FUTURE GPX CYBER FORMULA SIN VIER,964230,110
2022,FUTURE GPX CYBER FORMULA SIN VIER,964230,85
2023,FUTURE GPX CYBER FORMULA SIN VIER,964230,74
2014,Dimensional Rift,580630,232
2015,Dimensional Rift,580630,444
2016,Dimensional Rift,580630,497
2017,Dimensional Rift,580630,326
2018,Dimensional Rift,580630,216
2019,Dimensional Rift,580630,207
2020,Dimensional Rift,580630,281
2021,Dimensional Rift,580630,228
2022,Dimensional Rift,580630,275
2023,Dimensional Rift,580630,91
2014,ProjectM : Daydream,646310,152
2015,ProjectM : Daydream,646310,133
2016,ProjectM : Daydream,646310,124
2017,ProjectM : Daydream,646310,165
2018,ProjectM : Daydream,646310,144
2019,ProjectM : Daydream,646310,142
2020,ProjectM : Daydream,646310,35
2021,ProjectM : Daydream,646310,309
2022,ProjectM : Daydream,646310,27
2023,ProjectM : Daydream,646310,44
2016,101010,1081800,71
2017,101010,1081800,490
2018,101010,1081800,492
2019,101010,1081800,567
2020,101010,1081800,837
2021,101010,1081800,822
2022,101010,1081800,949
2023,101010,1081800,282
2012,JUMP,334410,302
2013,JUMP,334410,603
2014,JUMP,334410,780
2015,JUMP,334410,652
2016,JUMP,334410,619
2017,JUMP,334410,614
2018,JUMP,334410,601
2019,JUMP,334410,613
2020,JUMP,334410,554
2021,JUMP,334410,539
2022,JUMP,334410,566
2023,JUMP,334410,187
2014,Locomancer,490250,58
2015,Locomancer,490250,45
2016,Locomancer,490250,176
2017,Locomancer,490250,332
2018,Locomancer,490250,26
2019,Locomancer,490250,104
2020,Locomancer,490250,47
2021,Locomancer,490250,149
2022,Locomancer,490250,112
2023,Locomancer,490250,15
2015,Empty Town,779620,326
2016,Empty Town,779620,651
2017,Empty Town,779620,601
2018,Empty Town,779620,623
2019,Empty Town,779620,759
2020,Empty Town,779620,754
2021,Empty Town,779620,709
2022,Empty Town,779620,815
2023,Empty Town,779620,319
2016,sCATter,1014710,588
2017,sCATter,1014710,734
2018,sCATter,1014710,737
2019,sCATter,1014710,753
2020,sCATter,1014710,823
2021,sCATter,1014710,753
2022,sCATter,1014710,981
2023,sCATter,1014710,326
2013,L U N E,485880,240
2014,L U N E,485880,567
2015,L U N E,485880,564
2016,L U N E,485880,574
2017,L U N E,485880,588
2018,L U N E,485880,849
2019,L U N E,485880,942
2020,L U N E,485880,904
2021,L U N E,485880,806
2022,L U N E,485880,1033
2023,L U N E,485880,352
2019,Time Lock VR 2,1724000,195
2020,Time Lock VR 2,1724000,259
2021,Time Lock VR 2,1724000,246
2022,Time Lock VR 2,1724000,498
2023,Time Lock VR 2,1724000,48
2013,Babel: Tower to the Gods,441230,0
2014,Babel: Tower to the Gods,441230,243
2015,Babel: Tower to the Gods,441230,208
2016,Babel: Tower to the Gods,441230,214
2017,Babel: Tower to the Gods,441230,0
2018,Babel: Tower to the Gods,441230,270
2019,Babel: Tower to the Gods,441230,44
2020,Babel: Tower to the Gods,441230,216
2021,Babel: Tower to the Gods,441230,52
2022,Babel: Tower to the Gods,441230,184
2023,Babel: Tower to the Gods,441230,74
2018,Sheriff Exam,1543340,1246
2019,Sheriff Exam,1543340,1750
2020,Sheriff Exam,1543340,1124
2021,Sheriff Exam,1543340,977
2022,Sheriff Exam,1543340,909
2023,Sheriff Exam,1543340,420
2013,BladeShield,554470,0
2014,BladeShield,554470,90
2015,BladeShield,554470,342
2016,BladeShield,554470,212
2017,BladeShield,554470,95
2018,BladeShield,554470,126
2019,BladeShield,554470,257
2020,BladeShield,554470,53
2021,BladeShield,554470,81
2022,BladeShield,554470,81
2023,BladeShield,554470,25
2013,Armed Against the Undead,488590,133
2014,Armed Against the Undead,488590,228
2015,Armed Against the Undead,488590,151
2016,Armed Against the Undead,488590,75
2017,Armed Against the Undead,488590,140
2018,Armed Against the Undead,488590,247
2019,Armed Against the Undead,488590,100
2020,Armed Against the Undead,488590,63
2021,Armed Against the Undead,488590,30
2022,Armed Against the Undead,488590,129
2023,Armed Against the Undead,488590,24
2016,RIFF VR,737880,85
2017,RIFF VR,737880,105
2018,RIFF VR,737880,203
2019,RIFF VR,737880,208
2020,RIFF VR,737880,219
2021,RIFF VR,737880,189
2022,RIFF VR,737880,70
2023,RIFF VR,737880,0
2013,The Fastest Fist,544540,0
2014,The Fastest Fist,544540,344
2015,The Fastest Fist,544540,333
2016,The Fastest Fist,544540,206
2017,The Fastest Fist,544540,325
2018,The Fastest Fist,544540,94
2019,The Fastest Fist,544540,247
2020,The Fastest Fist,544540,352
2021,The Fastest Fist,544540,374
2022,The Fastest Fist,544540,395
2023,The Fastest Fist,544540,234
2020,Crawlspace 2,2258670,363
2021,Crawlspace 2,2258670,611
2022,Crawlspace 2,2258670,398
2023,Crawlspace 2,2258670,185
2013,Star Chart,460580,205
2014,Star Chart,460580,769
2015,Star Chart,460580,779
2016,Star Chart,460580,738
2017,Star Chart,460580,738
2018,Star Chart,460580,823
2019,Star Chart,460580,890
2020,Star Chart,460580,966
2021,Star Chart,460580,902
2022,Star Chart,460580,1038
2023,Star Chart,460580,373
2017,Headshot VR,903710,100
2018,Headshot VR,903710,71
2019,Headshot VR,903710,61
2020,Headshot VR,903710,265
2021,Headshot VR,903710,226
2022,Headshot VR,903710,289
2023,Headshot VR,903710,43
2018,Antiprism,1423720,597
2019,Antiprism,1423720,1066
2020,Antiprism,1423720,885
2021,Antiprism,1423720,641
2022,Antiprism,1423720,493
2023,Antiprism,1423720,160
2016,PROZE: Enlightenment,924250,0
2017,PROZE: Enlightenment,924250,54
2018,PROZE: Enlightenment,924250,24
2019,PROZE: Enlightenment,924250,170
2020,PROZE: Enlightenment,924250,59
2021,PROZE: Enlightenment,924250,20
2022,PROZE: Enlightenment,924250,57
2023,PROZE: Enlightenment,924250,15
2014,Drone Fighters,612600,200
2015,Drone Fighters,612600,533
2016,Drone Fighters,612600,414
2017,Drone Fighters,612600,510
2018,Drone Fighters,612600,352
2019,Drone Fighters,612600,266
2020,Drone Fighters,612600,247
2021,Drone Fighters,612600,211
2022,Drone Fighters,612600,231
2023,Drone Fighters,612600,144
2013,Irrational Exuberance: Prologue,343730,143
2014,Irrational Exuberance: Prologue,343730,103
2015,Irrational Exuberance: Prologue,343730,200
2016,Irrational Exuberance: Prologue,343730,180
2017,Irrational Exuberance: Prologue,343730,208
2018,Irrational Exuberance: Prologue,343730,58
2019,Irrational Exuberance: Prologue,343730,131
2020,Irrational Exuberance: Prologue,343730,104
2021,Irrational Exuberance: Prologue,343730,0
2022,Irrational Exuberance: Prologue,343730,38
2023,Irrational Exuberance: Prologue,343730,0
2016,Telefrag VR,916100,39
2017,Telefrag VR,916100,72
2018,Telefrag VR,916100,105
2019,Telefrag VR,916100,183
2020,Telefrag VR,916100,80
2021,Telefrag VR,916100,51
2022,Telefrag VR,916100,161
2023,Telefrag VR,916100,0
2015,HATCHICK,677190,282
2016,HATCHICK,677190,436
2017,HATCHICK,677190,388
2018,HATCHICK,677190,341
2019,HATCHICK,677190,340
2020,HATCHICK,677190,274
2021,HATCHICK,677190,413
2022,HATCHICK,677190,135
2023,HATCHICK,677190,11
2015,Ancient Amuletor VR,665340,0
2016,Ancient Amuletor VR,665340,42
2017,Ancient Amuletor VR,665340,320
2018,Ancient Amuletor VR,665340,123
2019,Ancient Amuletor VR,665340,213
2020,Ancient Amuletor VR,665340,142
2021,Ancient Amuletor VR,665340,46
2022,Ancient Amuletor VR,665340,0
2023,Ancient Amuletor VR,665340,0
2015,Cute Girls VR,934990,0
2016,Cute Girls VR,934990,201
2017,Cute Girls VR,934990,200
2018,Cute Girls VR,934990,182
2019,Cute Girls VR,934990,44
2020,Cute Girls VR,934990,196
2021,Cute Girls VR,934990,296
2022,Cute Girls VR,934990,223
2023,Cute Girls VR,934990,21
2019,Treekeepers,2152050,282
2020,Treekeepers,2152050,739
2021,Treekeepers,2152050,640
2022,Treekeepers,2152050,452
2023,Treekeepers,2152050,138
2014,Viking Rage,589150,280
2015,Viking Rage,589150,489
2016,Viking Rage,589150,496
2017,Viking Rage,589150,535
2018,Viking Rage,589150,587
2019,Viking Rage,589150,603
2020,Viking Rage,589150,525
2021,Viking Rage,589150,538
2022,Viking Rage,589150,484
2023,Viking Rage,589150,117
2014,Mars 2030,510850,73
2015,Mars 2030,510850,99
2016,Mars 2030,510850,145
2017,Mars 2030,510850,252
2018,Mars 2030,510850,165
2019,Mars 2030,510850,111
2020,Mars 2030,510850,181
2021,Mars 2030,510850,137
2022,Mars 2030,510850,164
2023,Mars 2030,510850,48
2017,Slinger VR,609850,12
2018,Slinger VR,609850,20
2019,Slinger VR,609850,45
2020,Slinger VR,609850,73
2021,Slinger VR,609850,41
2022,Slinger VR,609850,146
2023,Slinger VR,609850,0
2013,The Visitor,457580,393
2014,The Visitor,457580,502
2015,The Visitor,457580,802
2016,The Visitor,457580,598
2017,The Visitor,457580,507
2018,The Visitor,457580,501
2019,The Visitor,457580,520
2020,The Visitor,457580,456
